TRADE_DATE,MARKET,LEVEL,SLOPE_1Y,SLOPE_3Y,CURVATURE,RANGE,REGIME
2022-12-19,THE,90.33730555555557,7.070499999999996,-43.42490000000001,-16.003449999999987,58.1932,Contango
2022-12-16,TTF,93.70206388888887,3.4025000000000034,-58.499,-17.92335,66.4359,Contango
2022-12-16,THE,96.36373611111112,5.613299999999995,-54.860600000000005,-17.490999999999985,67.6001,Contango
2022-12-16,JKM,81.63837320694442,-7.178182700000008,-57.274558060000004,-11.510467484999992,67.38572219,Backwardation
2022-12-15,TTF,103.28424444444441,1.0690999999999917,-72.2595,-19.825599999999994,78.05999999999999,Contango
2022-12-15,JKM,87.77954459583331,3.951750700000005,-51.620902099999995,-18.75357968,68.81015219,Contango
2022-12-15,THE,105.92131666666668,3.0985000000000014,-68.64280000000001,-19.249950000000013,78.9521,Contango
2022-12-14,JKM,84.96347354000001,3.0956379,-50.384788670000006,-17.106831194999998,65.14686377,Contango
2022-12-14,TTF,102.12198055555558,2.831299999999999,-69.03379999999999,-20.703399999999988,76.78999999999999,Contango
2022-12-14,THE,104.83376666666669,5.029800000000023,-65.14929999999998,-20.237250000000017,77.71060000000001,Contango
2022-12-13,TTF,105.49591944444447,2.463300000000004,-73.84,-21.934950000000015,79.48660000000001,Contango
2022-12-13,JKM,87.91503818249997,11.145790699999992,-46.56070973,-23.672215585000004,69.66375484,Contango
2022-12-13,THE,108.19128333333333,4.839200000000005,-70.4237,-21.5313,80.4723,Contango
2022-12-12,TTF,105.19390277777778,4.341499999999996,-72.2382,-23.02510000000001,79.7613,Contango
2022-12-12,JKM,86.69410652861113,19.543277000000003,-38.06411009999999,-28.373198814999995,68.86792732,Contango
2022-12-12,THE,107.98080277777778,6.717100000000016,-68.02269999999999,-22.67115000000001,80.89620000000001,Contango
2022-12-09,THE,110.73986111111113,5.112300000000005,-74.383,-24.329250000000002,85.58010000000002,Contango
2022-12-09,JKM,88.55012934111113,14.8541381,-44.66351035000001,-26.634105945,70.59480134,Contango
2022-12-09,TTF,107.95885277777778,2.666499999999985,-78.5729,-24.60029999999999,84.14439999999999,Contango
2022-12-08,THE,107.20727222222222,6.338099999999997,-66.71669999999999,-22.611349999999987,79.25559999999999,Contango
2022-12-08,TTF,104.44103055555553,3.702699999999993,-71.1905,-22.885549999999995,77.9189,Contango
2022-12-08,JKM,86.05265765749998,17.891628400000002,-38.12718316,-29.967430855000003,73.05126312,Contango
2022-12-07,THE,113.20110000000003,4.8104000000000156,-78.21589999999999,-27.803150000000016,89.3632,Contango
2022-12-07,JKM,91.66615631111111,24.91179079999999,-41.080943950000005,-37.914291649999996,77.27034093999998,Contango
2022-12-07,TTF,110.46820555555557,2.323900000000009,-82.4495,-28.15695000000001,88.2215,Contango
2022-12-06,JKM,87.17143396916669,15.6729397,-41.282090710000006,-29.34200766500001,68.44969083000001,Contango
2022-12-06,THE,109.04305277777775,5.754100000000022,-70.63629999999999,-24.59905000000002,81.10020000000002,Contango
2022-12-06,TTF,106.33748333333332,3.2753999999999905,-74.6563,-25.00354999999999,79.8526,Contango
2022-12-05,JKM,84.6605188538889,18.697002549999993,-35.478445820000005,-29.319553029999994,66.23808962,Contango
2022-12-05,THE,107.6421361111111,7.1603000000000065,-67.46229999999998,-24.5693,80.4059,Contango
2022-12-05,TTF,104.84438055555557,4.159900000000022,-71.55249999999998,-24.48730000000002,78.61580000000001,Contango
2022-12-02,JKM,84.95647721583333,19.773078929999997,-35.51695543000001,-30.40715951499999,66.30998686999999,Contango
2022-12-02,THE,107.46380833333332,7.282200000000017,-68.9503,-26.40010000000001,82.23380000000002,Contango
2022-12-02,TTF,104.72231388888889,4.1892,-73.13449999999999,-26.223349999999996,80.64139999999998,Contango
2022-12-01,JKM,84.23232043138887,1.263491000000002,-50.99983852999999,-20.212358385,63.23720829,Contango
2022-12-01,THE,107.12244166666666,6.286299999999983,-68.45330000000001,-25.868599999999986,80.1285,Contango
2022-12-01,TTF,104.35364722222224,3.686399999999992,-72.3931,-26.26339999999999,78.3714,Contango
2022-11-30,THE,112.6395277777778,10.938900000000018,-69.89099999999999,-30.888950000000023,87.16580000000002,Contango
2022-11-30,TTF,109.95144166666664,7.5382999999999925,-74.1359,-30.413299999999992,85.9948,Contango
2022-11-30,JKM,87.0701923694444,18.892165230000003,-34.62209346,-29.662207574999996,68.54919652999999,Contango
2022-11-29,TTF,102.33002222222218,5.046899999999994,-68.18860000000001,-26.609399999999994,76.5669,Contango
2022-11-29,THE,105.08054999999997,8.43640000000002,-64.04659999999998,-27.12705000000001,78.2861,Contango
2022-11-29,JKM,80.53399937305555,9.13202803,-37.67914597,-22.92983246,60.887360130000005,Contango
2022-11-28,THE,103.26691388888891,12.320200000000014,-55.5741,-27.563500000000005,74.44229999999999,Contango
2022-11-28,JKM,76.8407095513889,20.707324229999998,-23.478256210000005,-28.202329655,57.738504389999996,Contango
2022-11-28,TTF,100.43715277777778,8.534099999999995,-59.7174,-26.6241,72.36090000000002,Contango
2022-11-25,JKM,79.70450681194446,21.289727549999995,-18.401083749999998,-25.716315179999995,53.968238060000004,Contango
2022-11-25,THE,105.17078611111111,13.27539999999999,-58.019400000000005,-28.690249999999992,76.6593,Contango
2022-11-25,TTF,102.31904444444443,9.236000000000004,-62.1626,-27.573499999999996,74.2867,Contango
2022-11-24,JKM,78.03645010472222,18.77363321,-18.96548412,-23.366922180000003,51.73264330999999,Contango
2022-11-24,TTF,100.60511388888891,9.396500000000003,-59.0633,-25.771500000000003,72.72610000000002,Contango
2022-11-24,THE,103.4137861111111,13.407200000000017,-54.94579999999999,-26.92200000000001,75.0576,Contango
2022-11-23,JKM,80.87008324111112,23.35130522,-18.299281139999998,-27.76756896500001,56.06626784,Contango
2022-11-23,THE,107.33811666666666,11.433999999999997,-62.67430000000002,-28.162800000000004,80.9743,Contango
2022-11-23,TTF,104.48754722222222,7.2468000000000075,-66.8125,-26.8468,78.0514,Contango
2022-11-22,JKM,79.06907351666663,19.25611662,-17.94988951,-23.951306599999995,51.57141573,Contango
2022-11-22,THE,104.81121111111109,15.268799999999999,-54.5693,-28.12025,76.422,Contango
2022-11-22,TTF,101.93725555555554,11.330799999999982,-58.712500000000006,-27.080799999999982,74.19229999999999,Contango
2022-11-21,THE,100.47725,13.725100000000012,-48.4221,-23.076850000000007,68.50039999999998,Contango
2022-11-21,JKM,74.6236840536111,11.135337750000005,-19.26573475,-16.747583884999997,44.20113982,Contango
2022-11-21,TTF,97.60757222222223,10.346199999999996,-52.413900000000005,-22.696200000000005,66.6628,Contango
2022-11-18,THE,99.39474166666666,15.1327,-43.9632,-22.532700000000006,65.7072,Contango
2022-11-18,JKM,73.24523864444444,2.0953992300000124,-25.96452933999999,-11.168094115000017,41.55859786,Contango
2022-11-18,TTF,96.58501111111113,10.732700000000008,-47.8882,-20.957700000000017,62.6072,Contango
2022-11-17,JKM,76.30255348861112,16.36624028,-12.481915180000009,-17.315032425000012,42.81920075000001,Contango
