S_NO,TRADE_DATE,MARKET,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36
1561,2021-11-18,THE,93.85000000,94.17970000,94.17250000,84.14760000,51.06060000,43.58810000,42.98430000,42.88870000,42.76160000,42.95500000,43.22560000,43.72380000,44.28170000,44.23010000,43.69260000,41.48330000,32.80280000,30.27070000,29.67890000,29.01450000,29.07220000,29.48550000,29.96410000,30.35530000,30.65450000,30.99090000,30.92900000,29.97650000,24.66660000,23.47570000,23.21070000,22.86040000,23.08720000,23.72360000,23.64240000,24.11910000
2908,2021-11-17,TTF,94.65000000,95.06090000,94.74030000,85.37530000,50.29350000,42.56640000,41.99360000,41.99600000,41.87010000,42.06170000,42.21310000,42.74830000,43.47400000,43.30240000,42.85840000,40.75700000,32.21260000,29.63920000,28.99440000,28.35390000,28.41090000,28.81980000,29.35820000,29.77500000,30.19190000,30.32530000,30.32530000,29.44390000,24.20600000,22.94920000,22.68070000,22.38410000,22.58870000,23.21810000,23.12890000,23.62500000
222,2021-11-17,JKM,78.48328464,106.64577480,101.64228670,87.20364960,55.55301350,44.25084868,43.86772445,44.80637882,44.80637882,45.48170675,44.48930063,46.44866657,47.80189566,47.50368777,47.50368777,43.62212467,33.19514140,31.25350210,31.03077540,29.81135388,30.41977803,31.02820218,30.86037090,32.41774230,33.36211494,34.62356577,34.62356577,31.79445064,25.55352847,24.05905805,23.88750989,23.74369535,24.22831891,24.71294247,25.24131081,26.35294291
1560,2021-11-17,THE,94.65000000,95.08260000,94.90520000,85.92670000,50.85850000,43.13140000,42.55860000,42.50100000,42.37510000,42.56670000,42.77350000,43.26650000,43.81860000,43.71470000,43.18340000,40.99980000,32.49750000,29.98920000,29.40310000,28.70390000,28.76090000,29.16980000,29.69240000,30.08010000,30.37640000,30.61140000,30.55030000,29.60950000,24.40710000,23.22920000,22.96660000,22.61410000,22.83870000,23.46810000,23.47070000,23.94390000
2907,2021-11-16,TTF,94.50000000,94.76610000,94.49120000,85.96770000,50.23080000,42.79750000,42.19680000,42.07100000,41.94490000,42.13690000,42.25470000,42.83420000,43.66830000,43.39710000,42.95210000,40.84610000,31.94660000,29.39450000,28.75490000,28.20480000,28.26150000,28.66820000,29.13630000,29.55000000,29.96370000,30.14850000,30.14850000,29.27230000,23.99800000,22.75200000,22.48580000,22.18710000,22.38990000,23.01380000,23.07990000,23.57500000
221,2021-11-16,JKM,78.26895900,108.35047150,103.07551430,88.39117410,55.56668390,44.26173786,43.87851935,44.82573058,44.82573058,45.50149536,44.91640282,46.89465432,48.26072566,47.56671238,47.56671238,43.67978178,33.23907332,31.29503776,31.07177876,29.85084002,30.46016886,31.06921256,30.90126933,32.46037559,33.40616115,34.34738459,34.34738459,31.54082225,25.34944820,23.86704267,23.69681838,23.55425197,24.03498590,24.51571984,25.03979396,26.14268770
1559,2021-11-16,THE,94.50000000,94.75860000,94.62640000,86.49110000,50.75080000,43.31750000,42.71680000,42.53100000,42.40490000,42.59690000,42.73500000,43.27240000,43.93260000,43.72940000,43.19710000,41.00890000,32.19710000,29.70950000,29.12810000,28.51980000,28.57650000,28.98320000,29.43510000,29.81980000,30.11410000,30.39920000,30.33850000,29.40330000,24.19950000,23.03200000,22.77130000,22.41710000,22.63990000,23.26380000,23.42170000,23.89390000
220,2021-11-15,JKM,77.75238955,93.47281804,88.79917714,76.33613473,52.79797965,41.87582248,41.28666048,41.71153692,41.71153692,42.34035406,42.23555121,44.09566029,45.38048666,45.91356497,45.91356497,42.16190596,32.08383667,30.20729903,29.99202830,28.81342104,29.40145004,29.98947904,29.82717624,31.33237186,32.24528971,33.94026348,33.94026348,31.16695330,25.04901573,23.58404174,23.41579067,23.27501494,23.75002681,24.22503868,24.74282144,25.83277115
2906,2021-11-15,TTF,80.65000000,80.93560000,80.66920000,73.66970000,47.01030000,40.25230000,39.51600000,39.53230000,39.41370000,39.59420000,39.66300000,40.20690000,40.98990000,40.87040000,40.45130000,38.46790000,31.01560000,28.53790000,27.91700000,27.33500000,27.39000000,27.78420000,28.42150000,28.82500000,29.22860000,29.51730000,29.51730000,28.65940000,23.55600000,22.33290000,22.07170000,21.76850000,21.96740000,22.57960000,22.90860000,23.40000000
1558,2021-11-15,THE,80.65000000,80.86790000,80.72340000,74.05590000,47.50030000,40.74230000,40.00600000,39.96230000,39.84370000,40.02420000,40.09810000,40.60250000,41.22220000,41.15760000,40.65630000,38.59560000,31.27790000,28.86290000,28.29840000,27.66000000,27.71500000,28.10920000,28.73380000,29.10910000,29.39610000,29.78170000,29.72230000,28.80660000,23.75840000,22.61290000,22.35630000,21.99850000,22.21740000,22.82960000,23.25000000,23.71870000
219,2021-11-12,JKM,77.65230818,86.28034242,82.31993326,70.58014896,51.90625400,41.16845322,40.58938482,40.95430824,40.95430824,41.57156630,41.36477636,43.18656457,44.44484314,45.28133813,45.28133813,41.58118443,31.64197187,29.79132925,29.57888159,28.41650150,28.99670144,29.57661849,29.41650481,30.90080959,31.80123690,33.53589611,33.53589611,30.79557586,24.75057705,23.30304750,23.13699320,22.99781311,23.46712159,23.93643008,24.44817152,25.52511992
1557,2021-11-12,THE,74.34000000,74.72110000,74.65250000,68.57370000,46.41060000,39.95610000,39.33750000,39.28620000,39.07320000,39.15000000,39.32860000,39.82330000,40.43110000,40.40870000,39.91650000,37.89320000,30.98590000,28.59360000,28.03450000,27.48610000,27.54070000,27.93240000,28.48680000,28.85880000,29.14330000,29.52870000,29.46980000,28.56200000,23.55080000,22.41570000,22.16100000,21.80150000,22.01860000,22.62520000,23.00480000,23.46840000
2905,2021-11-12,TTF,74.40000000,74.76840000,74.58730000,68.20120000,45.90560000,39.45110000,38.83250000,38.84120000,38.62820000,38.70500000,38.90010000,39.43350000,40.20140000,40.12800000,39.71650000,37.76920000,30.72300000,28.26860000,27.65360000,27.16110000,27.21570000,27.60740000,28.17500000,28.57500000,28.97510000,29.26480000,29.26480000,28.41420000,23.34800000,22.13570000,21.87680000,21.57150000,21.76860000,22.37520000,22.66390000,23.15000000
2904,2021-11-11,TTF,74.80000000,75.00000000,74.57080000,68.34730000,45.98800000,39.35330000,38.73740000,38.77850000,38.56580000,38.64250000,38.83850000,39.37110000,40.13780000,40.14080000,39.72920000,37.78120000,30.64320000,28.19520000,27.58180000,27.03680000,27.09120000,27.48110000,27.92850000,28.32500000,28.72160000,29.31530000,29.31530000,28.46320000,23.32200000,22.11110000,21.85240000,21.54690000,21.74380000,22.34970000,22.66390000,23.15000000
218,2021-11-11,JKM,77.68069458,86.87786243,83.05750040,71.00213577,52.08992878,41.31424395,40.73298294,41.10992532,41.10992532,41.72967294,41.65213374,43.48675649,44.75341874,45.37429832,45.37429832,41.66656622,31.70702391,29.85259188,29.63978357,28.47499763,29.05625864,29.63723666,29.47706444,30.96445873,31.86634715,33.54815542,33.54815542,30.80683342,24.75962481,23.31156611,23.14545111,23.00622014,23.47570018,23.94518023,24.45710874,25.53445083
1556,2021-11-11,THE,74.73500000,74.94220000,74.62610000,68.71040000,46.49300000,39.85830000,39.24240000,39.22350000,39.01080000,39.08750000,39.26690000,39.76080000,40.36770000,40.42150000,39.92920000,37.90530000,30.90630000,28.52020000,27.96260000,27.36180000,27.41620000,27.80610000,28.25990000,28.62860000,28.91050000,29.59930000,29.54030000,28.63080000,23.52490000,22.39110000,22.13660000,21.77690000,21.99380000,22.59970000,23.00480000,23.46840000
2903,2021-11-10,TTF,71.30000000,71.50000000,71.01880000,63.95080000,46.27990000,39.80860000,39.22620000,39.11700000,38.90250000,38.97990000,39.11740000,39.79530000,40.70980000,40.52480000,40.10930000,38.14260000,30.40380000,27.97490000,27.36630000,26.81320000,26.86710000,27.25370000,27.78060000,28.17500000,28.56950000,29.01230000,29.01230000,28.16900000,23.24400000,22.03710000,21.77930000,21.47300000,21.66920000,22.27310000,22.68830000,23.17500000
217,2021-11-10,JKM,77.24405496,82.30923889,80.19874558,67.25438665,52.28901932,41.47203764,40.88869729,41.15884043,41.15884043,41.77932546,41.55336198,43.38358177,44.64734516,45.11925147,45.11925147,41.43236036,31.52880018,29.68479183,29.47317970,28.31494098,28.89293474,29.47064711,29.31137521,30.79040892,31.68722788,33.35958277,33.35958277,30.63366962,24.62045210,23.18053286,23.01535159,22.87690323,23.34374435,23.81058546,24.31963645,25.39092285
1555,2021-11-10,THE,71.17500000,71.44100000,71.06760000,64.28890000,46.76490000,40.29360000,39.71120000,39.54200000,39.32750000,39.40490000,39.54130000,40.18040000,40.93300000,40.80120000,40.30430000,38.26100000,30.66730000,28.29990000,27.74670000,27.13820000,27.19210000,27.57870000,28.11170000,28.47850000,28.75880000,29.29570000,29.23730000,28.33720000,23.44700000,22.31710000,22.06340000,21.70300000,21.91920000,22.52310000,23.02930000,23.49350000
1554,2021-11-09,THE,71.06700000,71.26700000,70.89370000,64.51960000,45.64870000,38.58240000,37.72720000,37.73160000,37.52700000,37.60080000,38.27570000,38.89420000,39.62240000,39.50590000,39.00560000,37.06390000,30.02020000,27.70250000,27.16090000,26.53180000,26.58450000,26.96250000,28.08200000,28.44840000,28.72860000,29.11360000,29.05550000,28.16100000,23.28130000,22.15920000,21.90690000,21.54530000,21.76010000,22.35980000,22.85260000,23.31330000
2902,2021-11-09,TTF,71.22500000,71.31060000,70.82970000,64.16580000,45.16870000,38.10240000,37.24720000,37.31160000,37.10700000,37.18080000,37.85430000,38.51030000,39.39530000,39.23200000,38.81060000,36.94310000,29.76540000,27.38750000,26.79170000,26.21680000,26.26950000,26.64750000,27.75590000,28.15000000,28.54410000,28.83550000,28.83550000,27.99740000,23.08800000,21.88920000,21.63320000,21.32530000,21.52010000,22.11980000,22.51700000,23.00000000
216,2021-11-09,JKM,85.73351078,83.95481888,80.58820960,67.68287403,50.25197394,39.85644559,39.29562460,39.15057985,39.15057985,39.74085867,40.28119946,42.05512200,43.28028723,44.71782939,44.71782939,41.06393612,31.24830622,29.42079848,29.21094650,28.06321329,28.63581742,29.20842155,29.05047146,30.51634925,31.40541465,33.16951791,33.16951791,30.45911689,24.48029937,23.04864877,22.88424602,22.74649559,23.21080712,23.67511865,24.18123224,25.24620298
1553,2021-11-08,THE,78.08500000,78.20900000,77.57380000,71.00870000,48.81530000,41.84560000,41.19860000,40.74050000,40.51960000,40.59920000,40.87690000,41.56040000,42.66780000,42.32470000,41.80920000,39.68970000,31.58320000,29.14430000,28.57430000,27.97060000,28.02630000,28.42490000,28.80320000,29.17920000,29.46650000,29.85230000,29.79280000,28.87550000,23.44700000,22.31710000,22.06340000,21.70300000,21.91920000,22.52310000,22.88210000,23.34330000
215,2021-11-08,JKM,89.28494441,91.49885233,86.59462594,73.42327507,50.85430547,43.10086367,42.87274708,42.10488535,42.10488535,42.73963237,42.86518056,44.75316760,46.05685110,46.93680943,46.93680943,43.10142415,32.40432556,30.50905224,30.29158483,29.10111890,29.69523090,30.28906266,29.59910806,31.09251506,31.99825561,33.57965844,33.57965844,30.83581384,24.78287751,23.33346843,23.16700497,23.02772494,23.49768995,23.96765496,24.47993644,25.55830576
2901,2021-11-08,TTF,78.25000000,78.27500000,77.52150000,70.63790000,48.31030000,41.34060000,40.69360000,40.29550000,40.07460000,40.15420000,40.44030000,41.16390000,42.43980000,42.03520000,41.60420000,39.56430000,31.32150000,28.81930000,28.19230000,27.64560000,27.70130000,28.09990000,28.47080000,28.87500000,29.27930000,29.56780000,29.56780000,28.70840000,23.24400000,22.03710000,21.77930000,21.47300000,21.66920000,22.27310000,22.54150000,23.02500000
2900,2021-11-05,TTF,74.10000000,74.42500000,73.68480000,66.31130000,46.36340000,39.67460000,39.05360000,38.99160000,38.77780000,38.85490000,39.03440000,39.73290000,40.96440000,40.53760000,40.12190000,38.15470000,30.74960000,28.29310000,27.67750000,27.13620000,27.19080000,27.58210000,28.06400000,28.46250000,28.86100000,29.22690000,29.22690000,28.37740000,23.14000000,21.93850000,21.68190000,21.37450000,21.56980000,22.17090000,22.49250000,22.97500000
214,2021-11-05,JKM,80.68234632,86.02368632,80.82290790,68.45348895,49.13358105,41.64249226,41.42209170,40.55904361,40.55904361,41.17048647,41.37739312,43.19991455,44.45822181,46.12359539,46.12359539,42.35457722,31.84282010,29.98037917,29.76672557,28.59697211,29.18058379,29.76419547,29.08612641,30.55387042,31.44390633,33.32686925,33.32686925,30.60362922,24.59630845,23.15780126,22.99278196,22.85446937,23.32085269,23.78723601,24.29578780,25.36602366
1552,2021-11-05,THE,73.96000000,74.34870000,73.72100000,66.64740000,46.81340000,40.12460000,39.50360000,39.38160000,39.16780000,39.24490000,39.46820000,40.12800000,41.19680000,40.82410000,40.32690000,38.28300000,30.98750000,28.59310000,28.03350000,27.43620000,27.49080000,27.88210000,28.39570000,28.76620000,29.04950000,29.51080000,29.45190000,28.54520000,23.36320000,22.23850000,21.98580000,21.62450000,21.83980000,22.44090000,22.83310000,23.29330000
1551,2021-11-04,THE,73.67000000,73.79510000,73.71490000,66.99130000,47.90930000,41.06230000,40.42670000,40.19910000,39.98080000,40.05950000,40.30140000,40.97500000,42.06630000,41.61390000,41.10720000,39.02400000,31.25300000,28.83790000,28.27340000,27.68470000,27.73980000,28.13470000,28.47950000,28.85130000,29.13570000,29.59700000,29.53790000,28.62810000,23.38910000,22.26320000,22.01020000,21.64910000,21.86470000,22.46640000,22.78410000,23.24320000
213,2021-11-04,JKM,80.62031003,85.53618259,79.07532151,68.04972162,50.34864769,42.67230201,42.44645278,41.15680872,41.15680872,41.77733229,42.15627584,44.01307114,45.29513070,46.27999065,46.27999065,42.49842057,31.95092440,30.08233101,29.86771806,28.69408860,29.27977970,29.86518990,29.18483314,30.65762856,31.55063192,33.30124437,33.30124437,30.58009822,24.57739646,23.13999533,22.97510292,22.83689667,23.30292139,23.76894611,24.27710688,25.34651984
2899,2021-11-04,TTF,73.80000000,73.87000000,73.67870000,66.65410000,47.45930000,40.61230000,39.97670000,39.80910000,39.59080000,39.66950000,39.85590000,40.56910000,41.82650000,41.31580000,40.89220000,38.88720000,31.01560000,28.53790000,27.91700000,27.38470000,27.43980000,27.83470000,28.16260000,28.56250000,28.96240000,29.32790000,29.32790000,28.47550000,23.16600000,21.96320000,21.70620000,21.39910000,21.59470000,22.19640000,22.44360000,22.92500000
2898,2021-11-03,TTF,79.99500000,79.94120000,79.36110000,72.94230000,49.31690000,42.50070000,41.90080000,41.52080000,41.45850000,41.52140000,41.95980000,42.61880000,42.96230000,43.14880000,42.70640000,40.61240000,31.44120000,28.92950000,28.30000000,27.63320000,27.68880000,28.08730000,28.48310000,28.88750000,29.29190000,29.65610000,29.65610000,28.79420000,23.27000000,22.06180000,21.80370000,21.54690000,21.74380000,22.34970000,22.56600000,23.05000000
212,2021-11-03,JKM,76.49772760,89.94787750,83.08269682,72.71487293,52.17677424,44.22157099,43.98759442,42.79753637,42.79753637,43.44258314,43.93883763,45.87397795,47.21058660,47.55468626,47.55468626,43.66899400,32.58579026,30.68007215,30.46150721,29.26444387,29.86157448,30.45870510,29.43425201,30.91937273,31.82025257,33.57605755,33.57605755,30.83250718,24.78021993,23.33096628,23.16452068,23.02525558,23.49517020,23.96508481,24.47731135,25.55556503
1550,2021-11-03,THE,79.87000000,79.85110000,79.39160000,73.30090000,49.75690000,42.94070000,42.34080000,41.91080000,41.84850000,41.91140000,42.40950000,43.02680000,43.19870000,43.45050000,42.92140000,40.74570000,31.67770000,29.22950000,28.65720000,27.93320000,27.98880000,28.38730000,28.81560000,29.19170000,29.47920000,29.94090000,29.88110000,28.96120000,23.49290000,22.36180000,22.10780000,21.79690000,22.01380000,22.61970000,22.90670000,23.36830000
2897,2021-11-02,TTF,70.75000000,70.62500000,70.09290000,64.17840000,45.21000000,39.55880000,39.03760000,38.61930000,38.56140000,38.61990000,39.29000000,39.90700000,40.22870000,40.28670000,39.87360000,37.91860000,30.80280000,28.34210000,27.72540000,26.97750000,27.14100000,27.64420000,27.96910000,28.39420000,28.65100000,29.10060000,29.10060000,28.25480000,23.21800000,22.01250000,21.75500000,21.43220000,21.78140000,22.27610000,22.42500000,22.77000000
211,2021-11-02,JKM,76.58499144,80.93322356,74.76153926,64.80268507,48.71731208,41.28969004,41.07115631,39.70609195,39.70609195,40.30474533,40.61557379,42.40452065,43.63969910,46.27584988,46.27584988,42.49457113,31.70955283,29.85496170,29.64203859,28.47727345,29.05853390,29.63951381,28.64250627,30.08780252,30.96446222,33.43538018,33.43538018,30.70328776,24.67635752,23.23330552,23.06779217,22.92892927,23.39685515,23.86478103,24.37506711,25.44865965
1549,2021-11-02,THE,70.60500000,70.53500000,70.02280000,64.52520000,45.55000000,39.99880000,39.47760000,39.00930000,38.95140000,39.00990000,39.72430000,40.30230000,40.46320000,40.57270000,40.07860000,38.04730000,31.19010000,28.66710000,27.99430000,27.30250000,27.46600000,27.96920000,28.28560000,28.68280000,28.82520000,29.41930000,29.36060000,28.45780000,23.54500000,22.32250000,21.98090000,21.69220000,22.06140000,22.55610000,22.75040000,23.07310000
210,2021-11-01,JKM,79.98715308,76.19828793,70.86581106,60.76217067,49.51513498,39.86952629,39.22626118,38.60685190,38.60685190,39.18893385,39.41879166,41.15493387,42.35389920,47.17698420,47.17698420,43.32188408,30.38782110,28.61070302,28.40666561,27.90709672,28.47682978,29.04628218,26.99692712,28.35923463,29.18520723,32.36196017,32.36196017,29.71761295,24.47634950,23.04471979,22.88053563,22.74301386,23.20693935,23.67114549,24.92820675,26.02613567
2896,2021-11-01,TTF,65.70000000,65.60000000,65.04450000,59.03910000,44.04130000,38.35590000,37.77140000,37.54930000,37.28780000,37.24670000,38.02170000,38.61880000,38.93010000,38.94020000,38.54090000,36.65110000,30.37720000,27.95050000,27.34230000,26.58150000,26.74260000,27.23840000,27.52740000,28.00300000,28.39550000,28.75980000,28.75980000,27.92390000,22.98400000,21.79060000,21.53570000,21.21120000,21.55680000,22.04640000,22.49810000,22.84430000
1548,2021-11-01,THE,65.68550000,65.47500000,64.97950000,59.21050000,44.36630000,38.78090000,38.19640000,37.92430000,37.66280000,37.62170000,38.46850000,39.02780000,39.18350000,39.23850000,38.76090000,36.79740000,30.73860000,28.25050000,27.58710000,26.88150000,27.04260000,27.53840000,27.84300000,28.29120000,28.57050000,29.07780000,29.01980000,28.12750000,23.31050000,22.10060000,21.76210000,21.47120000,21.83680000,22.32640000,22.82370000,23.14740000
2895,2021-10-29,TTF,64.20000000,64.40000000,64.35600000,63.92200000,57.90800000,45.64560000,40.21160000,39.59570000,39.21960000,39.16080000,39.22030000,39.74400000,40.36820000,40.69360000,40.68610000,40.26890000,38.29440000,30.66980000,28.21970000,27.60570000,27.10130000,27.26550000,27.77100000,28.00610000,28.43180000,28.68900000,29.01230000,29.01230000,28.16900000,23.14000000,21.93850000,21.68190000,21.35850000,21.70650000,22.19950000,22.44940000
1547,2021-10-29,THE,64.20000000,64.27500000,64.28220000,63.91300000,58.03130000,46.07060000,40.63660000,40.02070000,39.59460000,39.53580000,39.59530000,40.18920000,40.77390000,40.93670000,40.98290000,40.48390000,38.43240000,31.01170000,28.49970000,27.82990000,27.38130000,27.54550000,28.05100000,28.30260000,28.70040000,28.84310000,29.31080000,29.25230000,28.35220000,23.49680000,22.20850000,21.89800000,21.63850000,21.98650000,22.47950000,22.77480000
209,2021-10-29,JKM,93.50130553,76.88510967,76.74429445,70.54842480,59.28320727,51.47612989,41.44839650,40.77980584,40.28188323,40.28188323,40.88936008,43.67355859,45.59737612,46.92554527,48.43029670,48.43029670,44.47282578,31.19535876,29.37067515,29.16142374,28.64857471,29.23323950,29.81790429,27.71412491,29.11242004,29.96069092,32.57929074,32.57929074,29.91703820,24.64069194,23.19958899,23.03427192,22.89570975,23.36293464,23.83015954,25.09552510
1546,2021-10-28,THE,75.39000000,75.55000000,75.47720000,75.08340000,66.70070000,50.48050000,42.96250000,42.23160000,42.07080000,42.00840000,42.07150000,42.67910000,43.30020000,43.47320000,43.60160000,43.07070000,40.88800000,31.12990000,28.60710000,27.93440000,27.14350000,27.30640000,27.80780000,28.37440000,28.77310000,28.91610000,29.40930000,29.35060000,28.44780000,23.39260000,22.10990000,21.80070000,21.54030000,21.84340000,22.42220000,22.53930000
2894,2021-10-28,TTF,75.35000000,75.60000000,75.55350000,75.08360000,66.53230000,50.03050000,42.51250000,41.78160000,41.67080000,41.60840000,41.67150000,42.21890000,42.88190000,43.22760000,43.28960000,42.84570000,40.74490000,30.80280000,28.34210000,27.72540000,26.87850000,27.04140000,27.54280000,28.06780000,28.49440000,28.75210000,29.10060000,29.10060000,28.25480000,23.03600000,21.83990000,21.58440000,21.26030000,21.56340000,22.14220000,22.21430000
208,2021-10-28,JKM,92.37702752,86.06088739,87.22951243,81.66463126,67.75242832,54.39226159,43.79644959,43.08998792,42.84290720,42.84290720,43.48898990,43.14841917,45.04910434,46.36130332,49.14374391,49.14374391,45.12812565,31.65499184,29.80355587,29.59097741,29.07066102,29.66387735,30.25709369,28.12240527,29.54144997,30.40205884,32.53368658,32.53368658,29.87534284,24.60623510,23.16715682,23.00187985,22.86359256,23.33020784,23.79682313,25.06032940
1545,2021-10-27,THE,86.79000000,87.12500000,86.92380000,86.42560000,78.03340000,54.70100000,45.00590000,44.39290000,44.22190000,44.15620000,44.22260000,44.80540000,45.45770000,45.63950000,45.65370000,45.09770000,42.81170000,32.48760000,29.85580000,29.15410000,28.40600000,28.57640000,29.10090000,29.66780000,30.08450000,30.23390000,30.70700000,30.64580000,29.70340000,23.44470000,22.15920000,21.84930000,21.58940000,21.89320000,22.47330000,22.73350000
207,2021-10-27,JKM,92.87103037,92.65563671,94.40955647,91.33250426,77.90536734,56.94476741,45.85171446,45.11210300,45.02035090,45.02035090,45.69926051,44.80551671,46.77902610,48.14160077,50.99011192,50.99011192,46.82350349,32.84417557,30.92325579,30.70282696,30.16266443,30.77835461,31.39404478,29.17884692,30.65135627,31.54426087,32.79466300,32.79466300,30.11483026,24.80355841,23.35286816,23.18642761,23.04712106,23.51735058,23.98758011,25.26147972
2893,2021-10-27,TTF,86.75000000,87.15000000,87.04800000,86.46210000,77.85720000,54.22600000,44.53090000,43.91790000,43.79690000,43.73120000,43.79760000,44.34100000,45.03730000,45.40030000,45.33760000,44.87270000,42.67250000,32.13280000,29.56580000,28.92250000,28.11600000,28.28640000,28.81090000,29.33860000,29.78450000,30.05390000,30.37580000,30.37580000,29.49290000,23.08800000,21.88920000,21.63320000,21.30940000,21.61320000,22.19330000,22.40810000
206,2021-10-26,JKM,92.88160169,94.97983065,95.67924030,92.88160169,81.55116534,57.51665208,46.31210947,45.56513996,45.37350172,45.37350172,46.05752436,44.81061683,46.78435087,48.14708063,51.36912101,51.36912101,47.17182381,33.18363079,31.24262912,31.01993709,30.47439756,31.09659239,31.71850745,29.61832015,31.11281869,32.01925360,33.05941563,33.05941563,30.35801580,25.00389503,23.54156933,23.37371102,23.23298980,23.70718954,24.18138928,25.46522564
1544,2021-10-26,THE,88.04000000,88.22000000,88.17000000,87.87240000,81.72910000,55.18710000,45.29250000,44.46000000,44.30190000,44.23620000,44.30270000,44.91670000,45.57060000,45.75280000,45.74350000,45.18640000,42.89590000,33.15400000,30.46770000,29.75150000,28.82680000,28.99970000,29.53200000,30.06340000,30.48570000,30.63710000,31.06120000,30.99930000,30.04590000,23.47080000,22.18390000,21.87360000,21.61400000,21.91810000,22.49890000,22.70920000
2892,2021-10-26,TTF,88.00000000,88.30000000,88.29670000,87.91040000,81.54230000,54.70710000,44.81250000,43.98000000,43.87190000,43.80620000,43.87270000,44.45200000,45.15010000,45.51400000,45.42720000,44.96140000,42.75690000,32.79780000,30.17770000,29.52110000,28.53680000,28.70970000,29.24200000,29.73340000,30.18530000,30.45830000,30.72930000,30.72930000,29.83610000,23.11400000,21.91390000,21.65750000,21.33400000,21.63810000,22.21890000,22.38390000
205,2021-10-25,JKM,92.81997884,94.69315311,95.46199329,93.50494555,82.32181557,54.79733690,46.72451495,45.25672914,44.56197719,45.01209817,45.46221915,44.24297841,46.19163881,47.53724892,51.13542099,51.13542099,46.95684447,32.84597107,30.92470933,30.70440167,30.16034240,30.77597371,31.39160501,29.82624639,31.33121611,32.24403909,33.03748217,33.03748217,30.33787459,24.98730605,23.52595054,23.35820359,23.21757573,23.69146086,24.16534600,25.44833058
1543,2021-10-25,THE,88.07500000,88.25000000,88.31340000,88.05770000,82.18870000,54.23820000,44.60630000,43.90370000,43.76500000,43.65670000,43.67760000,44.25880000,44.90330000,45.08300000,45.06150000,44.51260000,42.25570000,33.05240000,30.37480000,29.66090000,28.73280000,28.90510000,29.43560000,30.21410000,30.63870000,30.79100000,31.13980000,31.07760000,30.12160000,23.41870000,22.13460000,21.82500000,21.56490000,21.86830000,22.44770000,22.74560000
2891,2021-10-25,TTF,88.15000000,88.35000000,88.45040000,88.10590000,82.01040000,53.78820000,44.15630000,43.45370000,43.36500000,43.25670000,43.27760000,43.81050000,44.49850000,44.85710000,44.76160000,44.30260000,42.13040000,32.69140000,30.07980000,29.42530000,28.43780000,28.61010000,29.14060000,29.89380000,30.34810000,30.62260000,30.81760000,30.81760000,29.92190000,23.06200000,21.86460000,21.60880000,21.28490000,21.58830000,22.16770000,22.42020000
1542,2021-10-22,THE,87.05000000,87.40000000,87.45100000,87.19720000,81.87020000,52.60940000,43.37290000,42.66650000,42.59280000,42.55060000,42.76590000,43.32210000,43.95240000,44.12800000,44.08360000,43.54690000,41.34040000,32.48420000,29.85030000,29.14810000,28.45030000,28.62110000,29.14690000,29.78140000,30.19990000,30.34990000,30.77290000,30.71150000,29.76680000,23.18420000,21.91270000,21.60620000,21.34390000,21.64420000,22.21760000,22.53930000
2890,2021-10-22,TTF,87.15000000,87.50000000,87.58630000,87.24450000,81.69300000,52.14940000,42.91290000,42.20650000,42.18280000,42.14060000,42.35590000,42.85060000,43.52350000,43.87440000,43.76060000,43.31190000,41.18830000,32.15940000,29.59030000,28.94650000,28.19030000,28.36110000,28.88690000,29.46200000,29.90970000,30.18030000,30.45150000,30.45150000,29.56650000,22.82800000,21.64270000,21.38950000,21.06390000,21.36420000,21.93760000,22.21430000
204,2021-10-22,JKM,92.64898389,92.92804710,93.90476831,91.95132588,81.20739251,53.36804723,45.50572050,44.07635877,43.30586526,43.74315730,44.18072841,43.35609664,45.26572615,46.58429979,50.54281134,50.54281134,46.41267592,32.46509696,30.56635091,30.34868161,29.81092682,30.41928461,31.02764239,29.48051599,30.96820193,31.87041327,32.80304250,32.80304250,30.12264042,24.80983513,23.35898553,23.19238480,23.05285320,23.52335376,23.99385432,25.26777785
1541,2021-10-21,THE,87.25000000,87.71000000,87.79090000,87.53540000,82.67780000,52.27570000,43.01150000,42.42570000,42.25050000,42.31350000,42.63610000,43.10940000,43.73670000,43.91140000,43.94510000,43.41010000,41.21060000,32.35100000,29.72790000,29.02860000,28.27700000,28.44680000,28.96940000,29.70230000,30.11960000,30.26930000,30.75270000,30.69130000,29.74720000,23.02790000,21.76480000,21.46030000,21.19660000,21.49480000,22.06420000,22.39370000
2889,2021-10-21,TTF,87.35000000,87.80000000,87.92690000,87.58310000,82.49810000,51.81570000,42.55150000,41.96570000,41.84050000,41.90350000,42.22610000,42.63840000,43.30800000,43.65710000,43.62240000,43.17510000,41.05820000,32.02640000,29.46790000,28.82680000,28.01700000,28.18680000,28.70940000,29.38300000,29.82950000,30.09940000,30.43130000,30.43130000,29.54680000,22.67200000,21.49480000,21.24340000,20.91660000,21.21480000,21.78420000,22.06900000
